trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'e': 0.1572371663136276, 'a': 0.4}",20,0,-10.94829022186907,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
186,False,"{'e': 0.1556726303679973, 'a': 0.4}",20,14,11.905874531368987,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'e': 0.1541236618151314, 'a': 0.4}",25,14,17.41905489238433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'e': 0.15259010575688386, 'a': 0.4}",20,13,14.492709299344668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'e': 0.15107180883637084, 'a': 0.4}",25,0,14.324059944240041,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
190,False,"{'e': 0.14956861922263504, 'a': 0.4}",20,11,14.129321821802323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'e': 0.14808038659546244, 'a': 0.4}",20,8,19.154184988079216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'e': 0.14660696213035015, 'a': 0.4}",30,8,0.07265290666695767,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
193,False,"{'e': 0.14514819848362373, 'a': 0.4}",25,8,-4.371061008076858,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
194,False,"{'e': 0.14370394977770293, 'a': 0.4}",20,11,14.312201253074884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'e': 0.1422740715865136, 'a': 0.4}",25,9,27.20453256078901,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'e': 0.140858420921045, 'a': 0.4}",20,0,6.209699064156382,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
197,False,"{'e': 0.13945685621505094, 'a': 0.4}",30,6,-2.978127170119751,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
198,False,"{'e': 0.13806923731089282, 'a': 0.4}",25,13,-34.29585106022472,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
199,False,"{'e': 0.13669542544552385, 'a': 0.4}",20,11,16.612190493390855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'e': 0.1353352832366127, 'a': 0.4}",30,8,-31.775980521817555,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
201,False,"{'e': 0.13398867466880493, 'a': 0.4}",25,0,-3.358081385976405,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
202,False,"{'e': 0.13265546508012172, 'a': 0.4}",20,10,21.25435948388869,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'e': 0.13133552114849303, 'a': 0.4}",25,13,11.217326515849209,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
204,False,"{'e': 0.1300287108784259, 'a': 0.4}",20,0,-12.5388858749494,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
205,False,"{'e': 0.12873490358780423, 'a': 0.4}",20,15,1.7252070846847931,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'e': 0.12745396989482075, 'a': 0.4}",20,3,28.410251960151122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'e': 0.12618578170503877, 'a': 0.4}",20,12,13.874302088523855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'e': 0.12493021219858241, 'a': 0.4}",25,0,9.381206238699448,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'e': 0.12368713581745483, 'a': 0.4}",20,11,-3.6529952905791863,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
210,False,"{'e': 0.1224564282529819, 'a': 0.4}",25,13,8.287632060628397,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'e': 0.12123796643338168, 'a': 0.4}",25,7,20.214379742552403,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'e': 0.12003162851145673, 'a': 0.4}",20,12,16.502111364302362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'e': 0.11883729385240965, 'a': 0.4}",20,9,17.59767810404757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'e': 0.11765484302177918, 'a': 0.4}",20,11,16.742171128327534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'e': 0.11648415777349697, 'a': 0.4}",30,22,12.720842762258933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'e': 0.11532512103806251, 'a': 0.4}",20,0,20.75395832596405,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
217,False,"{'e': 0.1141776169108365, 'a': 0.4}",20,5,10.240390902492084,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'e': 0.11304153064044985, 'a': 0.4}",20,15,0.2606321522194446,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'e': 0.11191674861732888, 'a': 0.4}",30,17,16.66459935045044,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'e': 0.11080315836233387, 'a': 0.4}",20,6,-17.040151036085042,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
221,False,"{'e': 0.10970064851551141, 'a': 0.4}",25,7,24.10068203194993,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'e': 0.10860910882495796, 'a': 0.4}",25,9,16.67425957174953,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'e': 0.10752843013579495, 'a': 0.4}",35,27,15.354833136850548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'e': 0.1064585043792528, 'a': 0.4}",20,0,11.256078737635434,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
225,False,"{'e': 0.10539922456186433, 'a': 0.4}",20,11,-25.67233612092155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
226,False,"{'e': 0.104350484754765, 'a': 0.4}",30,19,19.739120407202158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'e': 0.1033121800831002, 'a': 0.4}",30,22,18.11208116900174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'e': 0.10228420671553744, 'a': 0.4}",30,8,32.61950385610292,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'e': 0.1012664618538834, 'a': 0.4}",30,12,-7.496092502837529,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'e': 0.1002588437228037, 'a': 0.4}",20,0,34.97471188469655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
231,False,"{'e': 0.09926125155964566, 'a': 0.4}",25,10,-15.890734517579292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'e': 0.09827358560436154, 'a': 0.4}",25,6,18.374170952836362,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'e': 0.09729574708953276, 'a': 0.4}",20,4,-16.71457601675166,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
234,False,"{'e': 0.09632763823049303, 'a': 0.4}",25,20,9.377627696396274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'e': 0.09536916221554961, 'a': 0.4}",20,12,13.9213463967145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'e': 0.09442022319630235, 'a': 0.4}",20,10,18.69085756272838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'e': 0.09348072627805847, 'a': 0.4}",20,0,-20.008822235256133,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
238,False,"{'e': 0.09255057751034329, 'a': 0.4}",20,5,23.880010890193866,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'e': 0.09162968387750484, 'a': 0.4}",20,8,23.28353385009782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'e': 0.09071795328941251, 'a': 0.4}",25,11,14.0645603339899,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'e': 0.08981529457224763, 'a': 0.4}",25,9,20.511923455609963,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
242,False,"{'e': 0.08892161745938634, 'a': 0.4}",20,12,16.565183206562953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'e': 0.08803683258237255, 'a': 0.4}",25,8,-18.649953040617312,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
244,False,"{'e': 0.0871608514619813, 'a': 0.4}",25,13,-57.77370198120012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
245,False,"{'e': 0.0862935864993705, 'a': 0.4}",25,5,-0.7324641909692975,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
246,False,"{'e': 0.08543495096732123, 'a': 0.4}",30,19,20.57429690500344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'e': 0.08458485900156469, 'a': 0.4}",25,11,25.40449037015002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'e': 0.08374322559219596, 'a': 0.4}",25,8,24.634226075937484,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'e': 0.08290996657517266, 'a': 0.4}",20,12,-25.519332686774803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'e': 0.0820849986238988, 'a': 0.4}",20,8,21.253809082032767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'e': 0.08126823924089167, 'a': 0.4}",30,8,-17.67631917962414,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
252,False,"{'e': 0.08045960674953244, 'a': 0.4}",20,6,16.912647297446426,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'e': 0.07965902028589801, 'a': 0.4}",20,6,-18.610915709025527,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
254,False,"{'e': 0.07886639979067495, 'a': 0.4}",20,16,7.692884998584762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'e': 0.07808166600115313, 'a': 0.4}",20,13,-10.602812203531379,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
256,False,"{'e': 0.07730474044329974, 'a': 0.4}",30,18,7.8109315520784275,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'e': 0.07653554542391151, 'a': 0.4}",20,9,14.758547429019435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'e': 0.07577400402284548, 'a': 0.4}",20,8,20.907414643753224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'e': 0.07502004008532698, 'a': 0.4}",20,13,-8.451300409259368,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
260,False,"{'e': 0.07427357821433388, 'a': 0.4}",25,19,10.035097167815866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'e': 0.0735345437630571, 'a': 0.4}",30,2,-1.7138413574588809,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
262,False,"{'e': 0.07280286282743559, 'a': 0.4}",20,12,14.923028346803891,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'e': 0.0720784622387661, 'a': 0.4}",20,14,11.953781595650392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'e': 0.07136126955638605, 'a': 0.4}",20,13,11.247603646032653,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'e': 0.0706512130604296, 'a': 0.4}",20,10,23.605374705156983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'e': 0.06994822174465536, 'a': 0.4}",20,0,33.851755751783216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
267,False,"{'e': 0.069252225309346, 'a': 0.4}",25,13,26.61347224513441,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'e': 0.06856315415427791, 'a': 0.4}",20,0,21.617118046398247,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
269,False,"{'e': 0.06788093937176144, 'a': 0.4}",25,15,-23.612188400706962,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'e': 0.06720551273974976, 'a': 0.4}",20,0,15.865475038632646,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
271,False,"{'e': 0.06653680671501686, 'a': 0.4}",25,13,12.29269448482049,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'e': 0.06587475442640295, 'a': 0.4}",25,5,39.417670580026915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'e': 0.06521928966812753, 'a': 0.4}",20,1,5.758641449423345,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
274,False,"{'e': 0.06457034689316847, 'a': 0.4}",20,4,22.1022890466376,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'e': 0.06392786120670757, 'a': 0.4}",25,13,18.839743525582183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'e': 0.0632917683596407, 'a': 0.4}",25,8,18.13995061090864,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
277,False,"{'e': 0.06266200474215315, 'a': 0.4}",20,1,28.501805848521748,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'e': 0.06203850737735829, 'a': 0.4}",20,9,19.506550434041685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'e': 0.06142121391500013, 'a': 0.4}",20,8,28.12649753604363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'e': 0.06081006262521795, 'a': 0.4}",20,14,-2.0686857808773853,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'e': 0.06020499239237354, 'a': 0.4}",30,18,19.02490339035183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'e': 0.05960594270893937, 'a': 0.4}",25,7,31.2303054804187,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'e': 0.05901285366944784, 'a': 0.4}",20,0,19.43592798886002,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
284,False,"{'e': 0.05842566596450083, 'a': 0.4}",35,18,30.71760167051022,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'e': 0.057844320874838456, 'a': 0.4}",25,13,22.85850084344308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'e': 0.05726876026546736, 'a': 0.4}",25,8,-10.468464293360256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
287,False,"{'e': 0.0566989265798469, 'a': 0.4}",25,8,30.59737603374682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'e': 0.056134762834133725, 'a': 0.4}",20,14,14.03142132962613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'e': 0.05557621261148306, 'a': 0.4}",30,7,28.547336224628843,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'e': 0.05502322005640723, 'a': 0.4}",25,8,3.6778649500153273,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
291,False,"{'e': 0.05447572986918986, 'a': 0.4}",20,8,25.856384842124637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'e': 0.05393368730035602, 'a': 0.4}",30,16,12.844368414458252,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'e': 0.053397038145197084, 'a': 0.4}",20,7,1.910110549693883,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
294,False,"{'e': 0.05286572873835037, 'a': 0.4}",35,10,25.360923023816284,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'e': 0.05233970594843238, 'a': 0.4}",25,15,17.850818442443064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'e': 0.05181891717272583, 'a': 0.4}",25,15,17.957214767802025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'e': 0.05130331033191911, 'a': 0.4}",25,15,-23.05032623621159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
298,False,"{'e': 0.0507928338648985, 'a': 0.4}",25,8,23.920524024043218,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'e': 0.050287436723591865, 'a': 0.4}",20,0,31.700106223632485,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
300,False,"{'e': 0.049787068367863944, 'a': 0.4}",35,13,38.83800224363698,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'e': 0.04929167876046215, 'a': 0.4}",20,9,21.42567483501525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'e': 0.04880121836201296, 'a': 0.4}",25,0,26.187926046308267,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
303,False,"{'e': 0.04831563812606777, 'a': 0.4}",25,1,38.32321419532181,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'e': 0.04783488949419837, 'a': 0.4}",20,7,21.82426829240708,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'e': 0.04735892439114091, 'a': 0.4}",20,3,28.72229677600481,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'e': 0.046887695219988486, 'a': 0.4}",30,16,2.6702382963541402,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
307,False,"{'e': 0.04642115485743125, 'a': 0.4}",20,8,19.779608711982082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'e': 0.045959256649044204, 'a': 0.4}",25,0,-6.440089124009204,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
309,False,"{'e': 0.04550195440462157, 'a': 0.4}",20,6,23.590980025806598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'e': 0.0450492023935578, 'a': 0.4}",20,10,16.872919038686312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'e': 0.044600955340274535, 'a': 0.4}",20,0,27.797788458775784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'e': 0.04415716841969286, 'a': 0.4}",20,10,20.332015972690023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'e': 0.04371779725275094, 'a': 0.4}",25,8,28.467143276139076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'e': 0.043282797901965896, 'a': 0.4}",20,8,20.632479271891473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'e': 0.04285212686704019, 'a': 0.4}",25,15,17.653714298431325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'e': 0.042425741080511385, 'a': 0.4}",20,13,13.799287727462113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'e': 0.04200359790344555, 'a': 0.4}",30,22,13.45985568538345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'e': 0.04158565512117316, 'a': 0.4}",20,11,17.071039314039428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'e': 0.04117187093906774, 'a': 0.4}",30,7,36.62290136410021,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'e': 0.04076220397836621, 'a': 0.4}",35,20,28.790783604186853,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'e': 0.04035661327203115, 'a': 0.4}",20,5,25.816887644181524,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'e': 0.039955058260653896, 'a': 0.4}",25,13,18.370455652253696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'e': 0.039557498788398725, 'a': 0.4}",25,20,8.46808139307857,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'e': 0.039163895098987066, 'a': 0.4}",25,16,15.46994249807437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'e': 0.03877420783172201, 'a': 0.4}",25,4,33.90451938814681,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'e': 0.038388398017552054, 'a': 0.4}",25,7,-1.750419422853279,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
327,False,"{'e': 0.038006427075174314, 'a': 0.4}",20,9,18.95932061501308,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'e': 0.0376282568071762, 'a': 0.4}",20,14,14.27211948397157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'e': 0.03725384939621581, 'a': 0.4}",20,11,14.651080174005736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'e': 0.036883167401239994, 'a': 0.4}",20,0,33.23450081543884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'e': 0.0365161737537404, 'a': 0.4}",30,18,20.614247401566857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'e': 0.03615283175404641, 'a': 0.4}",20,10,16.284775902479243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'e': 0.0357931050676553, 'a': 0.4}",25,15,15.799908470647171,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'e': 0.03543695772159864, 'a': 0.4}",25,6,33.67881688321869,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'e': 0.035084354100845025, 'a': 0.4}",20,1,28.276495847920277,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'e': 0.03473525894473856, 'a': 0.4}",25,13,6.6438897092054585,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'e': 0.03438963734347271, 'a': 0.4}",25,15,18.02432947246858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'e': 0.034047454734599344, 'a': 0.4}",25,15,-6.282378811033651,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
339,False,"{'e': 0.033708676899572396, 'a': 0.4}",25,7,34.40234549051445,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'e': 0.03337326996032608, 'a': 0.4}",20,11,15.572840278054137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'e': 0.03304120037588693, 'a': 0.4}",25,11,29.157622522688445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'e': 0.03271243493901982, 'a': 0.4}",20,0,24.549918188756862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'e': 0.03238694077290704, 'a': 0.4}",20,2,8.152734439203963,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
344,False,"{'e': 0.03206468532786077, 'a': 0.4}",25,13,23.510979477109082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'e': 0.03174563637806794, 'a': 0.4}",25,11,0.3087830580988886,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
346,False,"{'e': 0.03142976201836771, 'a': 0.4}",20,0,29.746170390681748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
347,False,"{'e': 0.03111703066106086, 'a': 0.4}",25,3,19.975156232029136,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'e': 0.030807411032751076, 'a': 0.4}",30,21,15.042431369256542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'e': 0.030500872171217483, 'a': 0.4}",20,8,23.197029530307717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'e': 0.0301973834223185, 'a': 0.4}",20,11,16.268546012437874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'e': 0.029896914436926308, 'a': 0.4}",20,10,20.69113120575086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'e': 0.029599435167892, 'a': 0.4}",25,19,11.591898225806796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'e': 0.029304915867040746, 'a': 0.4}",25,14,19.69059226180529,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'e': 0.029013327082197053, 'a': 0.4}",20,4,28.033598770862433,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'e': 0.028724639654239423, 'a': 0.4}",20,10,-3.065052523146003,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
356,False,"{'e': 0.028438824714184505, 'a': 0.4}",25,20,9.106465062669255,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'e': 0.028155853680300096, 'a': 0.4}",20,8,15.276350693594432,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'e': 0.027875698255247015, 'a': 0.4}",30,23,13.323963343200935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'e': 0.027598330423249287, 'a': 0.4}",20,9,17.801748338065334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'e': 0.02732372244729256, 'a': 0.4}",20,10,13.414025033469494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'e': 0.027051846866350416, 'a': 0.4}",20,14,11.753069362642854,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'e': 0.026782676492638175, 'a': 0.4}",20,3,25.975157510433874,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'e': 0.02651618440889418, 'a': 0.4}",20,9,17.75926576303378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'e': 0.02625234396568796, 'a': 0.4}",20,9,11.655885334949634,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
365,False,"{'e': 0.025991128778755347, 'a': 0.4}",25,0,37.28319982584281,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
366,False,"{'e': 0.02573251272635994, 'a': 0.4}",30,8,32.04409852561475,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
367,False,"{'e': 0.025476469946681016, 'a': 0.4}",20,15,10.408358950498165,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'e': 0.025222974835227212, 'a': 0.4}",20,16,5.8819121369270935,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'e': 0.024972002042276155, 'a': 0.4}",25,8,2.969692951192549,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
